doi_norm,openalex_found,openalex_error,openalex_id,openalex_title,openalex_year,cited_by_count,referenced_works_count,fwci,is_retracted
10.1109/lics.2017.8005093,True,,https://openalex.org/W4244792815,Generalised species of rigid resource terms,2017.0,14.0,36.0,0.5851,False
10.1109/lics.2017.8005094,True,,https://openalex.org/W2952647121,A fine-grained hierarchy of hard problems in the separated fragment,2017.0,4.0,20.0,0.9564,False
10.1109/lics.2017.8005096,True,,https://openalex.org/W2953022118,On delay and regret determinization of max-plus automata,2017.0,10.0,36.0,0.7107,False
10.1109/lics.2017.8005097,True,,https://openalex.org/W2743482027,The clocks are ticking: No more delays!,2017.0,35.0,35.0,2.9044,False
10.1109/lics.2017.8005099,True,,https://openalex.org/W4245020129,"Uniform, integral and efficient proofs for the determinant identities",2017.0,0.0,17.0,0.0,False
10.1109/lics.2017.8005100,True,,https://openalex.org/W3136906194,,2017.0,8.0,21.0,,False
10.1109/lics.2017.8005101,True,,https://openalex.org/W4255971878,Polynomial automata: Zeroness and applications,2017.0,18.0,34.0,1.1837067,False
10.1109/lics.2017.8005102,True,,https://openalex.org/W2744496130,On the axiomatizability of quantitative algebras,2017.0,26.0,20.0,0.9482,False
10.1109/lics.2017.8005104,True,,https://openalex.org/W4238580417,Foundations of information integration under bag semantics,2017.0,9.0,31.0,1.2432,False
10.1109/lics.2017.8005105,True,,https://openalex.org/W2608760006,Perfect half space games,2017.0,13.0,16.0,2.1328,False
10.1109/lics.2017.8005106,True,,https://openalex.org/W4248948614,The homomorphism problem for regular graph patterns,2017.0,4.0,40.0,0.29592668,False
10.1109/lics.2017.8005108,True,,https://openalex.org/W4240656561,Definability of semidefinite programming and lasserre lower bounds for CSPs,2017.0,9.0,21.0,1.3627,False
10.1109/lics.2017.8005109,True,,https://openalex.org/W2952042032,A monad for full ground reference cells,2017.0,13.0,39.0,0.6236,False
10.1109/lics.2017.8005110,True,,https://openalex.org/W2585038784,Quotients in monadic programming: Projective algebras are equivalent to coalgebras,2017.0,1.0,40.0,0.2077,False
10.1109/lics.2017.8005111,True,,https://openalex.org/W2963214527,Register automata with linear arithmetic,2017.0,11.0,45.0,1.1837067,False
10.1109/lics.2017.8005112,True,,https://openalex.org/W2745032787,The geometry of concurrent interaction: Handling multiple ports by way of multiple tokens,2017.0,3.0,37.0,0.7173,False
10.1109/lics.2017.8005113,True,,https://openalex.org/W4230636828,An effectful way to eliminate addiction to dependence,2017.0,22.0,17.0,2.2899,False
10.1109/lics.2017.8005114,True,,https://openalex.org/W4252866964,Equivalence of inductive definitions and cyclic proofs under arithmetic,2017.0,15.0,10.0,1.1701,False
10.1109/lics.2017.8005115,True,,https://openalex.org/W2949904570,Model-checking for successor-invariant first-order formulas on graph classes of bounded expansion,2017.0,4.0,38.0,0.2391,False
10.1109/lics.2017.8005119,True,,https://openalex.org/W4242392412,The continuity of monadic stream functions,2017.0,1.0,25.0,0.195,False
10.1109/lics.2017.8005120,True,,https://openalex.org/W4237817328,A cartesian-closed category for higher-order model checking,2017.0,6.0,30.0,0.4163,False
10.1109/lics.2017.8005121,True,,https://openalex.org/W2951556079,Understanding the complexity of #SAT using knowledge compilation,2017.0,6.0,49.0,1.37507783,False
10.1109/lics.2017.8005122,True,,https://openalex.org/W4237079078,The primitivity of operators in the algebra of binary relations under conjunctions of containments,2017.0,3.0,21.0,0.70757605,False
10.1109/lics.2017.8005124,True,,https://openalex.org/W4244139543,A type-theoretical definition of weak ω-categories,2017.0,15.0,12.0,1.1188,False
10.1109/lics.2017.8005125,True,,https://openalex.org/W2577893161,Games with costs and delays,2017.0,4.0,30.0,0.88778003,False
10.1109/lics.2017.8005127,True,,https://openalex.org/W4237646746,Typability in bounded dimension,2017.0,3.0,19.0,0.39,False
10.1109/lics.2017.8005128,True,,https://openalex.org/W4242963547,The equivalence of two dichotomy conjectures for infinite domain constraint satisfaction problems,2017.0,17.0,28.0,3.3851,False
10.1109/lics.2017.8005129,True,,https://openalex.org/W2952430021,The pebbling comonad in Finite Model Theory,2017.0,35.0,45.0,0.6236,False
10.1109/lics.2017.8005130,True,,https://openalex.org/W2579485446,Stack semantics of type theory,2017.0,23.0,22.0,2.1452,False
10.1109/lics.2017.8005131,True,,https://openalex.org/W2950438263,MDPs with energy-parity objectives,2017.0,9.0,28.0,0.9565,False
10.1109/lics.2017.8005132,True,,https://openalex.org/W4239343974,Partial derivatives on graphs for Kleene allegories,2017.0,4.0,23.0,0.2371,False
10.1109/lics.2017.8005134,True,,https://openalex.org/W2607094846,On strong determinacy of countable stochastic games,2017.0,1.0,33.0,0.0,False
10.1109/lics.2017.8005135,True,,https://openalex.org/W2573697834,Domains and event structures for fusions,2017.0,4.0,35.0,0.91671855,False
10.1109/lics.2017.8005137,True,,https://openalex.org/W2949151551,A convenient category for higher-order probability theory,2017.0,93.0,45.0,6.6519,False
10.1109/lics.2017.8005138,True,,https://openalex.org/W2963308684,Untwisting two-way transducers in elementary time,2017.0,1.0,25.0,0.29592668,False
10.1109/lics.2017.8005139,True,,https://openalex.org/W2578816037,Bounded time computation on metric spaces and Banach spaces,2017.0,3.0,56.0,0.59185335,False
10.1109/lics.2017.8005140,True,,https://openalex.org/W2951816679,Quantifiers on languages and codensity monads,2017.0,10.0,33.0,1.47963338,False
10.1109/lics.2017.8005141,True,,https://openalex.org/W2961332145,"Decidability, complexity, and expressiveness of first-order logic over the subword ordering",2017.0,33.0,40.0,3.25519343,False
10.1109/lics.2017.8005142,True,,https://openalex.org/W2952451361,Lean and full congruence formats for recursion,2017.0,8.0,62.0,1.14589819,False
10.1109/lics.2017.8005143,True,,https://openalex.org/W4233687175,Differentiation in logical form,2017.0,3.0,32.0,0.8567,False
10.1109/lics.2017.8005144,True,,https://openalex.org/W2952681039,Static analysis of deterministic negotiations,2017.0,0.0,38.0,0.0,False
10.1109/lics.2017.8005145,True,,https://openalex.org/W4236572552,On shift-invariant maximal filters and hormonal cellular automata,2017.0,2.0,12.0,0.59185335,False
10.1109/lics.2017.8005146,True,,https://openalex.org/W2608452728,The real projective spaces in homotopy type theory,2017.0,17.0,12.0,3.7285,False
10.1109/lics.2017.8005147,True,,https://openalex.org/W2541184038,Data structures for quasistrict higher categories,2017.0,15.0,58.0,2.9861,False
10.1109/lics.2017.8005148,True,,https://openalex.org/W2956143764,A crevice on the Crane Beach: Finite-degree predicates,2017.0,1.0,29.0,0.0,False
10.1109/lics.2017.8005151,True,,https://openalex.org/W2950625645,Categorical liveness checking by corecursive algebras,2017.0,8.0,44.0,0.8327,False
10.1109/lics.2017.8005152,True,,https://openalex.org/W4212867720,Unrestricted stone duality for Markov processes,2017.0,5.0,36.0,0.6229,False
10.1109/lics.2017.8005153,True,,https://openalex.org/W2949292350,A weakest pre-expectation semantics for mixed-sign expectations,2017.0,20.0,22.0,1.77556005,False
10.1109/lics.2019.8785655,True,,https://openalex.org/W2911711699,Separation and covering for group based concatenation hierarchies,2019.0,1.0,44.0,0.0,False
10.1109/lics.2019.8785656,True,,https://openalex.org/W2966380268,Why Propositional Quantification Makes Modal Logics on Trees Robustly Hard?,2019.0,9.0,70.0,1.6169,False
10.1109/lics.2019.8785657,True,,https://openalex.org/W2965051683,Higher-Kinded Data Types: Syntax and Semantics,2019.0,16.0,13.0,1.7317,False
10.1109/lics.2019.8785658,True,,https://openalex.org/W2939365950,Model Comparison Games for Horn Description Logics,2019.0,2.0,76.0,0.2893,False
10.1109/lics.2019.8785659,True,,https://openalex.org/W2964405786,The Logic of Action Lattices is Undecidable,2019.0,10.0,41.0,1.7966,False
10.1109/lics.2019.8785660,True,,https://openalex.org/W2965115871,Point-width and Max-CSPs,2019.0,4.0,46.0,0.85677807,False
10.1109/lics.2019.8785661,True,,https://openalex.org/W2910300312,Path Spaces of Higher Inductive Types in Homotopy Type Theory,2019.0,2.0,30.0,0.7672,False
10.1109/lics.2019.8785664,True,,https://openalex.org/W2911859205,Categorical Semantics for Time Travel,2019.0,0.0,40.0,0.0,False
10.1109/lics.2019.8785665,True,,https://openalex.org/W2770981215,Backprop as Functor: A compositional perspective on supervised learning,2019.0,12.0,21.0,1.3969,False
10.1109/lics.2019.8785666,True,,https://openalex.org/W2914811296,Descriptive complexity for minimal time of cellular automata,2019.0,0.0,27.0,0.0,False
10.1109/lics.2019.8785667,True,,https://openalex.org/W2966628452,A Sequent Calculus for Opetopes,2019.0,3.0,18.0,0.3742441,False
10.1109/lics.2019.8785668,True,,https://openalex.org/W3098424123,Approximate Span Liftings: Compositional Semantics for Relaxations of Differential Privacy,2019.0,24.0,51.0,2.3123,False
10.1109/lics.2019.8785669,True,,https://openalex.org/W2964639963,Block products for algebras over countable words and applications to logic,2019.0,2.0,29.0,0.3992,False
10.1109/lics.2019.8785670,True,,https://openalex.org/W2965268424,Differentiable Causal Computations via Delayed Trace,2019.0,16.0,48.0,1.862,False
10.1109/lics.2019.8785671,True,,https://openalex.org/W2966704335,Promises Make Finite (Constraint Satisfaction) Problems Infinitary,2019.0,3.0,25.0,0.5987,False
10.1109/lics.2019.8785672,True,,https://openalex.org/W2965562740,Long-run Satisfaction of Path Properties,2019.0,3.0,43.0,0.4042,False
10.1109/lics.2019.8785674,True,,https://openalex.org/W2966569729,Lambda Y-Calculus With Priorities,2019.0,4.0,53.0,0.2886,False
10.1109/lics.2019.8785676,True,,https://openalex.org/W2966476010,Completeness for Game Logic,2019.0,13.0,32.0,1.5896,False
10.1109/lics.2019.8785677,True,,https://openalex.org/W2965181344,A comonadic view of simulation and quantum resources,2019.0,18.0,34.0,1.5015,False
10.1109/lics.2019.8785678,True,,https://openalex.org/W2964737300,A short story of the CSP dichotomy conjecture,2019.0,1.0,16.0,0.194,False
10.1109/lics.2019.8785680,True,,https://openalex.org/W2965387605,The convex hull of finitely generable subsets and its predicate transformer,2019.0,4.0,52.0,1.1659,False
10.1109/lics.2019.8785681,True,,https://openalex.org/W2966181201,On the Existential Theories of Büchi Arithmetic and Linear p-adic Fields,2019.0,10.0,31.0,0.9996,False
10.1109/lics.2019.8785682,True,,https://openalex.org/W2964662878,Canonisation and Definability for Graphs of Bounded Rank Width,2019.0,19.0,47.0,2.5218,False
10.1109/lics.2019.8785683,True,,https://openalex.org/W2944379287,A Type Theory for Defining Logics and Proofs,2019.0,0.0,21.0,0.0,False
10.1109/lics.2019.8785684,True,,https://openalex.org/W2964498318,Timed Systems through the Lens of Logic,2019.0,6.0,47.0,1.2127,False
10.1109/lics.2019.8785687,True,,https://openalex.org/W2965079939,Describing free $\omega$ -categories,2019.0,0.0,17.0,0.0,False
10.1109/lics.2019.8785694,True,,https://openalex.org/W2944363028,"Walk refinement, walk logic, and the iteration number of the Weisfeiler-Leman algorithm",2019.0,2.0,15.0,0.1996,False
10.1109/lics.2019.8785699,True,,https://openalex.org/W2909932931,Lambda Calculus and Probabilistic Computation,2019.0,2.0,37.0,0.289,False
10.1109/lics.2019.8785700,True,,https://openalex.org/W2964880323,Quantum channels as a categorical completion,2019.0,11.0,55.0,2.29,False
10.1109/lics.2019.8785708,True,,https://openalex.org/W2965374511,A type theory for cartesian closed bicategories (Extended Abstract),2019.0,13.0,67.0,0.7001,False
10.1109/lics.2019.8785713,True,,https://openalex.org/W2965215003,The Hierarchy of Hyperlogics,2019.0,35.0,22.0,2.7486,False
10.1109/lics.2019.8785715,True,,https://openalex.org/W2965219905,Probabilistic Relational Reasoning via Metrics,2019.0,28.0,42.0,2.4564,False
10.1109/lics.2019.8785725,True,,https://openalex.org/W2965839166,Type-Based Complexity Analysis of Probabilistic Functional Programs,2019.0,19.0,57.0,1.3066,False
10.1109/lics.2019.8785736,True,,https://openalex.org/W2965444251,History-Dependent Nominal μ-Calculus,2019.0,0.0,46.0,0.0,False
10.1109/lics.2019.8785748,True,,https://openalex.org/W2966280809,Local normal forms and their use in algorithmic meta theorems (Invited Talk),2019.0,1.0,28.0,0.38,False
10.1109/lics.2019.8785754,True,,https://openalex.org/W2800575014,A Generic Normal Form for ZX-Diagrams and Application to the Rational Angle Completeness,2019.0,1.0,33.0,0.1447,False
10.1109/lics.2019.8785762,True,,https://openalex.org/W2964538196,Algorithmic barriers to representing conditional independence,2019.0,2.0,29.0,0.2,False
10.1109/lics.2019.8785765,True,,https://openalex.org/W2966200829,A Near-Minimal Axiomatisation of ZX-Calculus for Pure Qubit Quantum Mechanics,2019.0,51.0,46.0,4.065,False
10.1109/lics.2019.8785779,True,,https://openalex.org/W2912352268,Quantum Hoare Logic with Ghost Variables,2019.0,32.0,34.0,2.8903,False
10.1109/lics.2019.8785784,True,,https://openalex.org/W2933925126,HoCHC: A Refutationally Complete and Semantically Invariant System of Higher-order Logic Modulo Theories,2019.0,8.0,35.0,1.0126,False
10.1109/lics.2019.8785792,True,,https://openalex.org/W2911917786,On the Power of Symmetric Linear Programs,2019.0,0.0,44.0,0.0,False
10.1109/lics.2019.8785796,True,,https://openalex.org/W2965199304,Reachability in Vector Addition Systems is Primitive-Recursive in Fixed Dimension,2019.0,59.0,46.0,6.7991,False
10.1109/lics.2019.8785809,True,,https://openalex.org/W2908429453,A Probabilistic and Non-Deterministic Call-by-Push-Value Language,2019.0,0.0,21.0,0.0,False
10.1109/lics.2019.8785811,True,,https://openalex.org/W2965343728,Learning Concepts Definable in First-Order Logic with Counting,2019.0,2.0,20.0,0.1444,False
10.1109/lics.2019.8785823,True,,https://openalex.org/W2947136671,When is Ontology-Mediated Querying Efficient?,2019.0,9.0,59.0,1.156,False
10.1109/lics.2019.8785827,True,,https://openalex.org/W2966315061,Intuitionistic proofs without syntax,2019.0,11.0,28.0,1.0163,False
10.1109/lics.2019.8785830,True,,https://openalex.org/W2965115827,Template games and differential linear logic,2019.0,13.0,21.0,1.1562,False
10.1109/lics.2019.8785834,True,,https://openalex.org/W2939512914,Realizability in the Unitary Sphere,2019.0,13.0,27.0,0.434,False
10.1109/lics.2019.8785848,True,,https://openalex.org/W2911917123,Bisimulation Equivalence of First-Order Grammars is ACKERMANN-Complete,2019.0,4.0,42.0,0.7983,False
10.1109/lics.2019.8785850,True,,https://openalex.org/W2965618079,"Presburger arithmetic with stars, rational subsets of graph groups, and nested zero tests",2019.0,11.0,68.0,1.3999,False
10.1109/lics.2019.8785877,True,,https://openalex.org/W2965266081,Graphical Affine Algebra,2019.0,41.0,36.0,4.8496,False
10.1109/lics.2019.8785883,True,,https://openalex.org/W2964575026,Topology is relevant (in a dichotomy conjecture for infinite-domain constraint satisfaction problems),2019.0,5.0,30.0,0.5987,False
10.1109/lics.2019.8785892,True,,https://openalex.org/W2965659827,MSO+∇ is undecidable,2019.0,2.0,32.0,0.388,False
10.1109/lics.2019.8785895,True,,https://openalex.org/W2914349548,High-level methods for homotopy construction in associative n-categories,2019.0,3.0,15.0,1.1437,False
10.1109/lics52264.2021.9470502,True,,https://openalex.org/W3182554853,Towards a more efficient approach for the satisfiability of two-variable logic,2021.0,4.0,42.0,0.5919,False
10.1109/lics52264.2021.9470508,True,,https://openalex.org/W3159201420,Gödel-McKinsey-Tarski and Blok-Esakia for Heyting-Lewis Implication,2021.0,0.0,121.0,0.0,False
10.1109/lics52264.2021.9470509,True,,https://openalex.org/W3161332586,Demonic Lattices and Semilattices in Relational Semigroups with Ordinary Composition,2021.0,0.0,15.0,0.0,False
10.1109/lics52264.2021.9470511,True,,https://openalex.org/W3159609930,On Logics and Homomorphism Closure,2021.0,1.0,32.0,0.14,False
10.1109/lics52264.2021.9470513,True,,https://openalex.org/W3165146722,Universal Skolem Sets,2021.0,2.0,21.0,0.148,False
10.1109/lics52264.2021.9470514,True,,https://openalex.org/W3175997608,Evidenced Frames: A Unifying Framework Broadening Realizability Models,2021.0,4.0,45.0,0.14110358,False
10.1109/lics52264.2021.9470517,True,,https://openalex.org/W3109376980,Behavioural Preorders via Graded Monads,2021.0,0.0,51.0,0.0,False
10.1109/lics52264.2021.9470520,True,,https://openalex.org/W3173826524,The Undecidability of System F Typability and Type Checking for Reductionists,2021.0,2.0,26.0,0.2719,False
10.1109/lics52264.2021.9470522,True,,https://openalex.org/W3179001516,Complexity Lower Bounds from Algorithm Design,2021.0,0.0,25.0,0.0,False
10.1109/lics52264.2021.9470523,True,,https://openalex.org/W3152838102,On the logical structure of choice and bar induction principles,2021.0,0.0,27.0,0.0,False
